id;is_closed;sex;country_id;country_title;bdate;city_id;city_title;universities_chair;universities_chair_name;universities_city;universities_country;universities_education_form;universities_education_status;universities_faculty;universities_faculty_name;universities_id;universities_name;schools_city;schools_country;schools_id;schools_name
157322358;False;2;;;31.8;;;1945966; Кафедра возобновляемых источников энергии и электрических сетей и систем;0;0;Очное отделение;Студент (бакалавр);2188061;Институт ядерной энергии и промышленности;1032;СевГУ;1483, 1483;1, 1;102126, 545374;Школа №14, Политехнический техникум
157331384;False;1;1;Россия;7.9;185;Севастополь;;;185;1;;;;;1032;СевГУ (бывш. СевНТУ, СГТУ, СПИ);;;;
157332205;True;1;1;Россия;29.6.1979;;;;;;;;;;;;;;;;
157343333;True;1;2;Украина;;185;Севастополь;;;;;;;;;;;;;;
157362027;True;1;1;Россия;30.10;627;Симферополь;;;;;;;;;;;;;;
157407153;False;1;1;Россия;8.3.2000;;;;;;;;;;;;;;;;
157409912;False;1;1;Россия;19.3;2406;Игра;;;;;;;;;;;2406;1;408913;Школа №1
157414733;False;2;1;Россия;14.8.2001;185;Севастополь;;;;;;;;;;;;;;
157415456;False;1;1;Россия;17.12;;;;;;;;;;;;;;;;
157421597;True;2;1;Россия;24.3.2000;2;Санкт-Петербург;;;;;;;;;;;;;;
157434462;False;1;1;Россия;6.1.2000;185;Севастополь;;;;;;;;;;;;;;
157476063;False;2;;;24.1.1999;;;;;;;;;;;;;;;;
157481405;True;1;2;Украина;21.7;;;;;;;;;;;;;;;;
157498688;True;1;1;Россия;15.4.1999;185;Севастополь;;;;;;;;;;;;;;
157529743;;2;;;;;;;;;;;;;;;;;;;
157542271;False;1;1;Россия;10.7;185;Севастополь;;;;;;;;;;;;;;
157554924;False;1;;;28.9.1998;;;;;;;;;;;;;;;;
157556314;False;2;1;Россия;16.5.1999;627;Симферополь;;;;;;;;;;;;;;
157560713;False;2;1;Россия;;;;;;;;;;;;;;;;;
157564205;False;1;1;Россия;8.12.2000;627;Симферополь;2186835;География;627;1;;Студентка (бакалавр);2265926;Таврическая академия;1191141;КФУ им. В. И. Вернадского;478;1;445820;Морской технический лицей (МТЛ)
157569465;False;1;1;Россия;25.2;185;Севастополь;1945974;Дошкольного и начального образования;185;1;;Студентка (бакалавр);106939;Гуманитарно-педагогический институт;1032;СевГУ (бывш. СевНТУ, СГТУ, СПИ);;;;
157589629;;1;;;;;;;;;;;;;;;;;;;
157621418;False;2;1;Россия;;;;;;0;1;;;;;801;НИУ СГУ им. Чернышевского;;;;
157631988;False;1;1;Россия;6.8.2001;185;Севастополь;;;;;;;;;;;;;;
157653974;False;1;1;Россия;23.11.1998;619;Джанкой;;;;;;;;;;;;;;
157654640;False;2;;;3.8.1902;;;;;;;;;;;;;;;;
157662183;False;1;1;Россия;3.8.2000;1500473;Николаевка;1945974; Кафедра дошкольного и начального образования;1500473;1;;;106939;Гуманитарно-педагогический институт;1032;СевГУ;1500473;1;104290;Николаевская школа
157703341;False;2;1;Россия;27.1.2000;185;Севастополь;;;;;;;;;;;185;1;59728;Гимназия № 5
157719789;False;2;1;Россия;17.3;185;Севастополь;;;;;;;;;;;;;;
157731317;False;1;1;Россия;8.4;1035195;Севастополь (село);;;;;;;;;;;;;;
157733055;False;1;1;Россия;12.11.1974;185;Севастополь;;;;;;;;;;;;;;
157776818;False;1;1;Россия;7.7;627;Симферополь;;;;;;;;;;;;;;
157785386;False;2;4;Казахстан;7.1;;;;;;;;;;;;;185;1;13507;Школа № 21
157791058;True;1;1;Россия;20.4;;;;;;;;;;;;;;;;
157826036;False;2;1;Россия;10.10.1997;627;Симферополь;;;;;;;;;;;;;;
157828058;False;1;1;Россия;19.1;818;Ялта;;;;;;;;;;;;;;
157851927;;2;;;;;;;;;;;;;;;;;;;
157856969;False;2;1;Россия;4.10.1981;2;Санкт-Петербург;;;;;;;;;;;;;;
157873747;False;2;1;Россия;;119;Ростов-на-Дону;;;119;1;;;;;1032;СевГУ;;;;
157893925;False;2;;;;;;;;;;;;;;;;;;;
157967004;False;1;1;Россия;12.9.1995;;;;;;;;;;;;;;;;
158034989;True;2;1;Россия;9.7;;;;;;;;;;;;;;;;
158069773;True;2;1;Россия;;627;Симферополь;;;;;;;;;;;;;;
158081599;False;1;1;Россия;25.3;;;;;;;;;;;;;;;;
158098639;False;2;1;Россия;28.4;185;Севастополь;;;;;;;;;;;;;;
158141758;False;2;3;Беларусь;27.2;392;Гомель;;;;;;;;;;;;;;
158158406;False;2;1;Россия;3.8;185;Севастополь;;;;;;;;;;;;;;
158160140;False;2;1;Россия;29.5.1998;;;;;;;;;;;;;;;;
158177914;False;1;1;Россия;8.8;185;Севастополь;;;;;;;;;;;;;;
158240296;False;1;1;Россия;18.5.1984;;;;;;;;;;;;;;;;
158246052;True;1;1;Россия;21.8;185;Севастополь;;;;;;;;;;;;;;
158254871;;2;;;;;;;;;;;;;;;;;;;
158259027;False;2;1;Россия;19.1;185;Севастополь;;;;;;;;;;;;;;
158265777;False;2;1;Россия;19.2;1;Москва;;;1;1;;;;;6367;ЕИСН КФУ им. В. И. Вернадского (ЕИСН КГГУ);799;1;40965;Школа №16
158358027;False;1;1;Россия;17.1.2000;185;Севастополь;2170524;Политология;185, 5309551;1, 97;Очное отделение;Студентка (бакалавр), Студентка (бакалавр);2257624;Институт общественных наук и международных отношений;1032, 1170151;СевГУ, 广安职业技术学院 (Guang'an Vocational College);183, 10406;4, 1;94532, 402271;Гимназия №79, Школа № 5 им. И. С. Кузнецова
158392269;True;1;1;Россия;19.11.1995;;;;;;;;;;;;;;;;
158392775;True;1;1;Россия;23.11;185;Севастополь;;;;;;;;;;;;;;
158403275;False;1;1;Россия;;57;Иркутск;;;;;;;;;;;;;;
158404927;False;2;1;Россия;29.9;;;;;;;;;;;;;;;;
158421005;False;1;1;Россия;3.1.2002;185;Севастополь;;;185;1;;;;;1191141;КФУ им. В. И. Вернадского;185;1;353305;Музыкальная школа № 57
158444569;False;2;1;Россия;24.11.1995;818;Ялта;;;;;;;;;;;;;;
158456863;False;2;1;Россия;6.9;185;Севастополь;;;;;;;;;;;;;;
158472486;True;2;9;США;26.9;5096;Atlanta;;;;;;;;;;;;;;
158480221;False;2;1;Россия;25.3;185;Севастополь;70867;Информационные системы;185;1;Очное отделение;Студент (бакалавр);100053;Институт информационных технологий и управления в технических системах;1032;СевГУ (бывш. СевНТУ, СГТУ, СПИ);455, 276, 185;2, 2, 1;55092, 16703, 27062;Школа №33, Школа №26, Школа № 15
158522812;False;1;1;Россия;15.12;185;Севастополь;;;;;;;;;;;;;;
158548202;False;2;1;Россия;28.12;185;Севастополь;;;185;1;;;;;1223;ХАИ;72;1;1705593;Автошкола ДОСААФ
158561545;False;1;2;Украина;;185;Севастополь;;;;;;;;;;;;;;
158585573;False;1;1;Россия;11.3;185;Севастополь;1945973;Общей и прикладной психологии и педагогики;185;1;Очное отделение;Студентка (специалист);106939;Гуманитарно-педагогический институт;1032;СевГУ (бывш. СевНТУ, СГТУ, СПИ);;;;
158587560;False;1;1;Россия;8.1;185;Севастополь;2089492;Филология;185;1;Очное отделение;Студентка (бакалавр);106939;Гуманитарно-педагогический институт;1032;СевГУ;475;1;14090;Школа №4
158628414;False;1;1;Россия;24.11;627;Симферополь;;;627;1;;;;;1032;СевГУ;;;;
158665812;False;1;;;15.8;;;;;;;;;;;;;;;;
158677362;False;2;1;Россия;19.10.1998;1035195;Севастополь (село);;;;;;;;;;;;;;
158777495;True;1;1;Россия;14.5;185;Севастополь;;;;;;;;;;;;;;
158788470;False;1;1;Россия;20.8;627;Симферополь;;;;;;;;;;;;;;
158924016;True;2;1;Россия;28.4.2000;185;Севастополь;;;;;;;;;;;;;;
158931794;False;1;1;Россия;7.10.2002;185;Севастополь;;;185;1;;;;;1032;СевГУ;;;;
158942416;True;2;;;;;;;;;;;;;;;;;;;
158942460;False;1;1;Россия;;627;Симферополь;;;;;;;;;;;;;;
158971557;False;2;1;Россия;31.10;185;Севастополь;;;185;1;;;;;1032;СевГУ;185;1;21040;Гимназия № 1 им. А. С. Пушкина
159036598;True;1;1;Россия;14.9;2510;Алушта;;;;;;;;;;;;;;
159055928;False;1;1;Россия;;185;Севастополь;;;;;;;;;;;;;;
159057041;False;1;1;Россия;15.3.2002;185;Севастополь;;;;;;;;;;;;;;
159074405;False;2;1;Россия;29.9;185;Севастополь;;;;;;;;;;;818, 185;1, 1;91180, 163735;Школа №15, Морской колледж (СМК)
159094148;False;1;1;Россия;;185;Севастополь;;;;;;;;;;;;;;
159168319;False;1;1;Россия;21.2;185;Севастополь;;;;;;;;;;;;;;
159220908;False;2;2;Украина;2.7.1996;;;;;;;;;;;;;;;;
159245649;True;2;1;Россия;;627;Симферополь;;;;;;;;;;;;;;
159255623;False;1;1;Россия;14.1.2000;185;Севастополь;;;;;;;;;;;;;;
159297901;False;1;1;Россия;29.8.1986;185;Севастополь;;;;;;;;;;;;;;
159312740;False;2;1;Россия;1.10.2000;185;Севастополь;2089501;Информационные системы и технологии;185;1;Очное отделение;Студент (бакалавр);100053;Институт информационных технологий и управления в технических системах;1032;СевГУ;1483;1;360636;Школа №10
159324300;False;1;1;Россия;2.2.1980;6017;Раздольное;;;;;;;;;;;;;;
159339722;True;1;1;Россия;5.12;185;Севастополь;;;;;;;;;;;;;;
159352186;False;1;1;Россия;29.1.2002;475;Бахчисарай;;;475;1;;;315397;Факультет психологии и педагогического образования (Психолого-педагогический);87545;КИПУ;;;;
159365856;False;1;1;Россия;2.6;;;;;;;;;;;;;;;;
159377664;False;2;1;Россия;3.1;185;Севастополь;1945981; Кафедра техносферной безопасности;185;1;Очное отделение;Студент (бакалавр);88114;Политехнический институт;1032;СевГУ;619;1;16860;Школа №8
159379565;False;2;1;Россия;14.5;478;Керчь;;;;;;;;;;;;;;
159428895;False;1;1;Россия;1.9.2001;185;Севастополь;2089497;Психология служебной деятельности;185;1;;;106939;Гуманитарно-педагогический институт;1032;СевГУ;818;1;40962;Школа №11
159431393;False;2;;;;;;;;;;;;;;;;11243;1;78502;Гимназия №3
159434148;False;2;2;Украина;12.7;;;;;;;;;;;;;185;1;163735;Морской колледж (СМК)
159438146;False;1;2;Украина;;11243;Армянск;;;;;;;;;;;11243;2;78502;Гимназия №3
159440090;False;1;1;Россия;;185;Севастополь;;;185;1;;;;;721382;ПФ ХГУПТ;3827;2;890411;Гимназия №11
159479697;;1;;;;;;;;;;;;;;;;;;;
159499517;False;1;1;Россия;16.7.1978;185;Севастополь;;;;;;;;;;;;;;
159501808;False;2;1;Россия;;1;Москва;;;1;1;;;3142;Институт философии и социально-политических наук;3415;ЮФУ (бывш. РГУ);;;;
159541197;False;2;1;Россия;24.6.1999;;;;;;;;;;;;;;;;
159585507;False;2;1;Россия;22.5.1999;185;Севастополь;;;;;;;;;;;;;;
159657140;False;1;9;США;29.8;;;2186833; Кафедра туризма (Факультет географии, геоэкологии и туризма);0;9;Очное отделение;Студентка (бакалавр);2265926;Таврическая академия;1191141;КФУ им. В. И. Вернадского;5582;1;25007;Школа №9
159661371;False;1;1;Россия;10.2.1983;185;Севастополь;;;;;;;;;;;;;;
159663874;True;1;1;Россия;20.9.1973;799;Евпатория;;;;;;;;;;;;;;
159688549;False;1;;;5.8;;;;;;;;;;;;;;;;
159692969;True;2;1;Россия;;799;Евпатория;;;;;;;;;;;;;;
159701072;False;2;2;Украина;;185;Севастополь;;;;;;;;;;;;;;
159709212;False;2;1;Россия;;185;Севастополь;2089483;Информационная безопасность;185;1;Очное отделение;Студент (бакалавр);53239;Институт радиоэлектроники и информационной безопасности;1032;СевГУ;552;2;1756547;Учебно-воспитательный комплекс «Интеллект»
159710796;False;1;1;Россия;;185;Севастополь;199218;Экономики предприятия;185;1;Очно-заочное отделение;Выпускница (специалист);36397;;164744;ХГУ (бывш. ХПИ);11243;2;540116;Лицей №2
159722579;False;1;1;Россия;21.8.1999;185;Севастополь;;;185;1;;;;;1032;СевГУ;;;;
159786899;False;1;1;Россия;4.4.2002;627;Симферополь;;;;;;;;;;;;;;
159801894;False;1;1;Россия;22.9.1997;627;Симферополь;;;627;1;Очное отделение;Студентка (бакалавр);2151841;Факультет экономики и управления;90963;ИЭиУ КФУ им. В. И. Вернадского (бывш. КЭИ КНЭУ);627, 627;1, 1;12910, 96438;Школа № 8, Крымский многопрофильный колледж (КМК, бывш. Торгово-экономический колледж (СТЭК, бывш. Кооперативный торгово-экономический колледж, СКТЭК)
